ID,Name,Lat,Lng,Seq,Police,Office,GroupID,FlashCfg,OpIntervention,ArrowConfigs,Controller,DiagramOrder,Weekly_plan
"krd-4101","미아역(연등)","37.627139250","127.025881400","410","강북","강북","58","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4110","궁전회관","37.628954090","127.025131700","411","강북","강북","58","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4120","외환은행수유","37.631736680","127.024034400","412","강북","강북","58","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4130","화계유치원","37.634404650","127.019411100","413","강북","강북","1865","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4131","화계유치원(연등)","37.634500390","127.020659200","413","강북","강북","1865","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4140","수유사거리","37.634681130","127.023269100","414","강북","강북","58","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4150","두산약국삼거리","37.634828470","127.025512900","415","강북","강북","58","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4160","대한병원","37.636168660","127.023686800","416","강북","강북","58","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4161","대한병원(연등)1","37.636247750","127.023053500","416","강북","강북","58","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4162","대한병원(연등)2","37.635545090","127.023157200","416","강북","강북","58","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4170","수유역","37.637987270","127.025605700","417","강북","강북","58","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4180","성우하이츠빌앞","37.626030790","127.029475700","418","강북","강북","263","0|||","0|","4:0.00013895646122819016:-0.000017061708078358606:315;5:0.000017061708078358606:-0.00013895646122819016:90;8:-0.00013895646122819016:0.000017061708078358606:45;18:0:-0.00018000000000029104:0;118:0:0.00021999999999877673:0","","-1","1;1;1;1;1;2;3"
"krd-4181","성우하이츠빌앞(연등)","37.625453020","127.029880500","418","강북","강북","263","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4190","강북종합시장","37.641155950","127.025210400","419","강북","강북","58","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4200","강북구청","37.639611480","127.027354600","420","강북","강북","58","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4210","새마을금고번1동","37.637858930","127.030080300","421","강북","강북","324","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4220","수송초교","37.636661920","127.031916500","422","강북","강북","324","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4230","수유3동우체국","37.640985820","127.028840600","423","강북","강북","58","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4231","수유3동우체국(연등)","37.642219120","127.030177100","423","강북","강북","58","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4240","우이교","37.643163570","127.031138400","424","도봉","도봉","59","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4241","우이교(연등)","37.642609010","127.031952300","424","도봉","도봉","59","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4250","삼미북부주유소","37.644924770","127.032489400","425","도봉","도봉","59","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4260","창동시장입구","37.646512660","127.033457300","426","도봉","도봉","59","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4270","쌍문역","37.648481260","127.034599400","427","도봉","도봉","59","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4280","반석교회","37.651261640","127.034831400","428","도봉","도봉","59","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4290","정의여중입구","37.651345270","127.036284100","429","도봉","도봉","59","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4291","정의여중입구(연등)","37.651420630","127.037664300","429","도봉","도봉","59","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4300","도봉구민회관","37.654295740","127.038080100","430","도봉","도봉","59","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4310","쌍문지구대","37.657207120","127.038053400","431","도봉","도봉","1868","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4320","도봉보건소","37.656723400","127.039474400","432","도봉","도봉","59","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4321","도봉보건소(연등)","37.656371230","127.040364400","432","도봉","도봉","59","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4330","창동변전소","37.659438470","127.041116400","433","도봉","도봉","59","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4331","창동변전소(연등)","37.658461990","127.040542800","433","도봉","도봉","59","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4340","동부센트레빌아파트앞","37.662823480","127.040889100","434","도봉","도봉","1687","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4341","동부센트레빌아파트앞(연등)","37.662844040","127.039214100","434","도봉","도봉","1687","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4350","성수대우아파트","37.547735630","127.050932200","435","성동","성동","197","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4360","삼양로9길입구","37.608157100","127.021009500","436","성북","성북","653","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4370","창동중","37.662346940","127.048594900","437","도봉","도봉","617","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4380","방학홈플러스","37.664596920","127.042752000","438","도봉","도봉","617","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4381","방학홈플러스(연등)","37.665931230","127.042979100","438","도봉","도봉","617","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4390","방학역","37.667133900","127.043135900","439","도봉","도봉","617","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4400","신도봉사거리","37.671268120","127.043892000","440","도봉","도봉","625","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4410","도봉현대주유소","37.674541120","127.044480400","441","도봉","도봉","625","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4420","럭키아파트","37.677450990","127.044970700","442","도봉","도봉","625","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4430","도봉역","37.680606940","127.045480000","443","도봉","도봉","625","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4440","도봉삼환아파트","37.680159000","127.047474100","444","도봉","도봉","625","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4450","도봉한신아파트","37.683529470","127.045939300","445","도봉","도봉","625","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4451","도봉한신아파트(연등)","37.682781470","127.045853800","445","도봉","도봉","625","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4470","도봉검문소","37.690485080","127.045356900","447","도봉","도봉","625","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4480","국민은행도봉","37.672980290","127.044195600","448","도봉","도봉","625","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4510","상월곡역","37.606742000","127.049162200","451","종암","종암","57","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4511","상월곡역(연등)1","37.607499340","127.050562700","451","종암","종암","57","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4512","상월곡역(연등)2","37.606045030","127.047818000","451","종암","종암","57","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4520","석관2동삼성래미안","37.609312180","127.054044900","452","종암","종암","57","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4521","석관2동삼성래미안(연등)","37.608544640","127.052606900","452","종암","종암","57","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4530","돌곶이역","37.610850050","127.057016500","453","종암","종암","565","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4531","돌곶이역(연등)","37.611698130","127.058593100","453","종암","종암","565","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4540","장위사거리","37.612846760","127.060710900","454","종암","종암","565","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4541","장위사거리(연등)","37.613792500","127.062306800","454","종암","종암","565","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4550","동대문세무서","37.581025830","127.021703000","455","성북","성북","213","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4551","동대문세무서(연등)1","37.581869630","127.021278700","455","성북","성북","213","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4552","동대문세무서(연등)2","37.580310170","127.022101100","455","성북","성북","213","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4560","월릉교","37.615856350","127.070083200","456","노원","노원","1080","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4561","월릉교(연등)","37.615684500","127.068953500","456","노원","노원","1080","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4570","태릉가스충전소","37.616721210","127.072886400","457","노원","노원","1080","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4571","태릉가스충전소(연등)","37.618070790","127.072620900","457","노원","노원","1080","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4580","명보사거리","37.564381010","126.992863500","458","중부","중부","534","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4581","명보사거리(연등)","37.565046300","126.992813500","458","중부","중부","534","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4590","경원한의원","37.618679670","127.078553800","459","노원","노원","1080","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4610","유창빌딩","37.555686560","126.919431400","461","마포","마포","141","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4620","이마트상봉점","37.597305340","127.092900800","462","중랑","중랑","1726","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4621","이마트상봉점(연등)1","37.596868020","127.092979700","462","중랑","중랑","1726","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4622","이마트상봉점(연등)2","37.595801270","127.093029800","462","중랑","중랑","1726","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4630","돈암1동주민센터","37.603424200","127.025860000","463","종암","종암","547","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4631","돈암1동주민센터(연등)1","37.602225540","127.025062800","463","종암","종암","547","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4640","서울기독대학교","37.600754260","126.916059400","464","서부","서부","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4660","구산역","37.611282950","126.917243500","466","은평","은평","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4670","청구성심병원","37.620888020","126.920028800","467","은평","은평","573","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4680","연신내역","37.618883100","126.921383200","468","은평","은평","573","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4690","e편한세상신촌305동","37.560059490","126.956527900","469","서대문","서대문","344","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4700","불광역","37.610963440","126.929494500","470","은평","은평","573","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4701","불광역(연등)","37.611991440","126.928608400","470","은평","은평","573","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4710","갈현초교","37.619117470","126.915423900","471","은평","은평","664","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4711","갈현초교(연등)1","37.618054640","126.915042300","471","은평","은평","664","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4712","갈현초교(연등)2","37.620179550","126.916134700","471","은평","은평","664","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4720","연신내로데오","37.617423800","126.919458700","472","은평","은평","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4721","연신내로데오(연등)","37.618454420","126.920174900","472","은평","은평","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4730","선진종점","37.614307710","126.910126100","473","은평","은평","674","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4740","구산사거리","37.613749540","126.911624900","474","은평","은평","674","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4750","청계7가","37.570013070","127.015885500","475","혜화","혜화","532","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4751","청계7가(연등)","37.569639040","127.015877300","475","혜화","혜화","532","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4760","대조마을마당","37.610208080","126.919004300","476","은평","은평","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4770","역촌사거리","37.608816880","126.920691500","477","은평","은평","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4771","역촌사거리(연등)","37.607472230","126.921846300","477","은평","은평","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4780","역촌역","37.606290750","126.922878100","478","은평","은평","169","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4781","역촌역(연등)","37.605368260","126.922517000","478","은평","은평","169","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4790","은평구청입구","37.601479570","126.927126400","479","서부","서부","621","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4800","이마트은평점","37.600257290","126.918848200","480","서부","서부","326","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4810","역촌동주민센터","37.604138170","126.915617000","481","서부","서부","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4820","신사오거리","37.599135390","126.915735500","482","서부","서부","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4821","신사오거리(연등)1","37.599695440","126.916823600","482","서부","서부","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4822","신사오거리(연등)2","37.599324730","126.916724400","482","서부","서부","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4830","청운아파트","37.595763140","126.914857900","483","서부","서부","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4831","청운아파트(연등)","37.594548390","126.914517600","483","서부","서부","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4840","새절역","37.592629060","126.914011600","484","서부","서부","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4841","새절역(연등)","37.593384250","126.913057800","484","서부","서부","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4850","안디옥교회","37.590372780","126.913417200","485","서부","서부","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4860","와산교","37.588704670","126.913038900","486","서부","서부","260","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4880","인우아파트","37.582347750","126.907958800","488","서부","서부","82","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4890","증산3교","37.580402870","126.905919600","489","서부","서부","82","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4900","시립은평병원","37.592918010","126.923033500","490","서부","서부","626","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4901","시립은평병원(연등)","37.591539260","126.922927300","490","서부","서부","626","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-4910","백련산힐스테이트204동","37.590646140","126.922816400","491","서부","서부","626","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-5110","청계벽산아파트","37.568578840","127.030267300","511","성동","성동","636","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-5200","가좌사거리","37.572390730","126.914761800","520","서대문","서대문","62","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-5201","가좌사거리(연등)","37.573604620","126.916151200","520","서대문","서대문","62","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-5210","이마트창동점","37.651330170","127.046673000","521","도봉","도봉","587","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-5220","도봉시장","37.674544850","127.047053900","522","도봉","도봉","628","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-5221","도봉시장(연등)","37.673590720","127.046740200","522","도봉","도봉","628","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-5230","신방학중","37.664315740","127.028964200","523","도봉","도봉","209","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-5231","신방학중(연등)1","37.665406110","127.030554600","523","도봉","도봉","209","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-5232","신방학중(연등)2","37.663912150","127.028332400","523","도봉","도봉","209","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-5240","정의공주묘","37.661743580","127.023414900","524","도봉","도봉","1687","0|||","0|","","","-1","1;1;1;1;1;2;3"
